pop1	pop2	nean_int_mean_frag_len	nean_int_total_seq_len	nean_int_n_frags	nean_n_ind1	nean_art1_mean_frag_len	nean_art1_total_seq_len	nean_art1_n_frags	nean_n_ind2	nean_art2_mean_frag_len	nean_art2_total_seq_len	nean_art2_n_frags	deni_int_mean_frag_len	deni_int_total_seq_len	deni_int_n_frags	deni_n_ind1	deni_art1_mean_frag_len	deni_art1_total_seq_len	deni_art1_n_frags	deni_n_ind2	deni_art2_mean_frag_len	deni_art2_total_seq_len	deni_art2_n_frags	mpd_neanderthal	mpd_whole_genome	mpd_denisova	reg1	reg2	nean_ratio1	nean_ratio2	deni_ratio1	deni_ratio2	div_neanderthal	div_whole_genome	div_denisova	norm_div_neanderthal	norm_div_whole_genome	norm_div_denisova
Maya	Russian	55268.10769814183	145744637	2637	21	86030.21718602456	273318000	3177	25	83296.06707925734	417230000	5009	43503.7037037037	5873135	135	21	75397.95918367348	22167000	294	25	72232.0819112628	21164000	293	12557.0	1642923.7533625318	907.5	AMR	EUR	0.5332420001609847	0.34931485511588334	0.2649494744439933	0.27750590625590627	8.615754417090489e-05	0.000729447149090979	0.00015451713607809116	-0.1664528698958611	0.12220974715280648	-0.19263362570089315
Yakut	Russian	53993.857853173446	184608419	3419	25	85160.19310950187	388075000	4557	25	83296.06707925734	417230000	5009	48383.333333333336	8709180	180	25	78253.46534653465	39518000	505	25	72232.0819112628	21164000	293	14121.5	1648943.606309081	895.5	EAS	EUR	0.47570294144173164	0.44246199698008293	0.22038514094842857	0.4115091665091665	7.649434449682384e-05	0.000732119923503559	0.00010282253897611486	-0.2557292530637354	0.1857288629071953	-0.5023709175011252
Oroqen	Russian	51155.052264808364	117454296	2296	9	83778.13504823152	260550000	3110	25	83296.06707925734	417230000	5009	55613.445378151264	6618119	119	9	84363.37209302325	29021000	344	25	72232.0819112628	21164000	293	9904.0	1659645.056719329	928.5	EAS	EUR	0.45079369027058147	0.2815097092730628	0.22804586334033974	0.31270643545643545	8.432216051084245e-05	0.0007368712958523471	0.00014029666133232117	-0.18340961511714543	0.2986463499926606	-0.27783810707405393
Daur	Russian	53254.65838509317	120038254	2254	9	87494.140625	268782000	3072	25	83296.06707925734	417230000	5009	56362.903225806454	6989124	124	9	86159.02964959569	31965000	371	25	72232.0819112628	21164000	293	9657.0	1662790.7602761884	1007.5	EAS	EUR	0.4466007917196836	0.28770283536658436	0.21864927264195214	0.33023643923643925	8.044935408673972e-05	0.0007382679671748842	0.00014415254329441	-0.2191897047266546	0.3318385741435295	-0.2547349105430359
Hezhen	Russian	52121.32024977698	116858242	2242	9	85640.29706167258	265228000	3097	25	83296.06707925734	417230000	5009	49646.017699115044	5610113	113	9	82407.73809523809	27689000	336	25	72232.0819112628	21164000	293	9941.0	1664995.8300798065	813.0	EAS	EUR	0.4405954197897658	0.28008111113774176	0.20261161472064718	0.2650781043281043	8.506888200491669e-05	0.0007392470034073957	0.00014491686709340793	-0.17651080349437942	0.35510560165170346	-0.25015532975835386
Mongolian	Russian	52727.818259751395	123016333	2333	9	87875.03914813655	280585000	3193	25	83296.06707925734	417230000	5009	49549.18032786885	6045122	122	9	87150.27322404372	31897000	366	25	72232.0819112628	21164000	293	10333.5	1662340.5372134328	791.0	EAS	EUR	0.4384280449774578	0.29484057474294756	0.1895200802583315	0.2856323001323001	8.400104073985037e-05	0.0007380680711487236	0.00013084930295864997	-0.18637637692325443	0.3270879978267351	-0.3344436202489558
Xibo	Russian	54461.40503035559	125590306	2306	9	88987.14239794278	276839000	3111	25	83296.06707925734	417230000	5009	51491.07142857143	5767112	112	9	87800.0	28974000	330	25	72232.0819112628	21164000	293	10377.0	1662366.6923330883	873.0	EAS	EUR	0.4536582851404607	0.30100976919205236	0.1990443846206944	0.2724963144963145	8.262580393744722e-05	0.0007380796838467735	0.00015137559319118476	-0.19908191668843395	0.32736397634111375	-0.21145673373179935
Japanese	Russian	48179.85611510791	140639919	2919	27	78430.189501198	360073000	4591	25	83296.06707925734	417230000	5009	47140.0	7071150	150	27	80322.0640569395	45141000	562	25	72232.0819112628	21164000	293	10759.5	1670070.0775862376	743.5	EAS	EUR	0.3905872392542623	0.33708007334084317	0.15664584302518775	0.3341121716121716	7.650388365198077e-05	0.0007414999353342564	0.00010514555623908417	-0.2556411227032325	0.4086470614829056	-0.48845215004428794
NorthernHan	Russian	50265.625	115814304	2304	10	85439.47858472998	275286000	3222	25	83296.06707925734	417230000	5009	49630.63063063063	5509111	111	10	79861.78861788618	29469000	369	25	72232.0819112628	21164000	293	9128.0	1667698.9989315155	831.5	EAS	EUR	0.42070539003073165	0.27757904273422335	0.1869459771285079	0.26030575505575504	7.881582572045677e-05	0.0007404471922830846	0.0001509317928064982	-0.2342815489669256	0.3836283740051027	-0.21411584197441808
Naxi	Russian	52781.31021194605	109576076	2076	8	88766.8252889191	261152000	2942	25	83296.06707925734	417230000	5009	58652.63157894737	5572095	95	8	89819.71830985915	31886000	355	25	72232.0819112628	21164000	293	9013.0	1670877.3078834966	868.0	EAS	EUR	0.4195873514275211	0.2626275100064713	0.17475051746848147	0.263281752031752	8.225335610667423e-05	0.0007418583401828018	0.00015577623856018248	-0.20252288824771142	0.41716463743489723	-0.18508949121170093
Yi	Russian	51256.82326621924	114561235	2235	10	87185.6014580802	287015000	3292	25	83296.06707925734	417230000	5009	55410.71428571428	6206112	112	10	85698.3758700696	36936000	431	25	72232.0819112628	21164000	293	9774.5	1673163.7030661777	763.0	EAS	EUR	0.3991472048499207	0.27457573760276105	0.1680233918128655	0.29323908523908526	8.532118216078937e-05	0.0007428734843392415	0.00012294331781314936	-0.1741798524482761	0.44128977829107485	-0.3818137239978948
Tu	Russian	51981.21682319314	127304449	2449	10	86606.52870883125	297147000	3431	25	83296.06707925734	417230000	5009	50433.333333333336	6052120	120	10	84101.03626943006	32463000	386	25	72232.0819112628	21164000	293	10029.5	1665214.5240019443	888.5	EAS	EUR	0.4284224609368427	0.305118157850586	0.18643132181252503	0.28596295596295596	7.878357809788721e-05	0.0007393441020449317	0.00014680806064651725	-0.23457947834910478	0.3574131737267022	-0.2388239101855385
Tujia	Russian	51979.425837320574	108639090	2090	9	89896.23908663532	267711000	2978	25	83296.06707925734	417230000	5009	50464.64646464647	4996099	99	9	82201.08695652174	30250000	368	25	72232.0819112628	21164000	293	9567.0	1671999.9975857823	763.5	EAS	EUR	0.40580734448715217	0.2603817798336649	0.16516029752066116	0.23606591381591382	8.806222511620817e-05	0.000742356806895557	0.00015281922956290498	-0.1488559008151601	0.4290108167002254	-0.2028069319113333
Cambodian	Russian	51630.91068301226	117927284	2284	9	85110.81794195251	290313000	3411	25	83296.06707925734	417230000	5009	52638.55421686747	4369083	83	9	88593.45794392523	37918000	428	25	72232.0819112628	21164000	293	9577.0	1675130.0538984449	677.5	EAS	EUR	0.4062073830658634	0.2826433477937828	0.11522451078643388	0.2064393781893782	8.121106223391018e-05	0.0007437465309464102	0.00015506686414517646	-0.21215243439152118	0.46203793729720477	-0.18933983307514374
Dai	Russian	48822.439024390245	100088050	2050	9	84013.2362673726	253888000	3022	25	83296.06707925734	417230000	5009	51586.206896551725	4488087	87	9	90136.90476190476	30286000	336	25	72232.0819112628	21164000	293	8262.5	1674444.9433130494	683.0	EAS	EUR	0.3942212707965717	0.23988699278575365	0.14819015386647297	0.21206232281232282	8.255231268867762e-05	0.0007434423464324874	0.00015218065068702992	-0.19976088774418455	0.45480892041511606	-0.2066330898214956
Lahu	Russian	50966.03190941842	99028943	1943	8	89675.22935779816	244365000	2725	25	83296.06707925734	417230000	5009	48836.95652173913	4493092	92	8	90000.0	28890000	321	25	72232.0819112628	21164000	293	8883.0	1675784.4457501587	620.0	EAS	EUR	0.4052501094673951	0.23734856793615033	0.15552412599515403	0.2122988092988093	8.970104830867477e-05	0.0007440370765482033	0.00013798960715694225	-0.13371513872706212	0.46894282220831557	-0.2916612288774535
Miao	Russian	49867.49769159741	108015166	2166	10	87096.5890978642	273222000	3137	25	83296.06707925734	417230000	5009	44588.785046728975	4771107	107	10	94740.0	33159000	350	25	72232.0819112628	21164000	293	9095.0	1671207.5887763607	703.0	EAS	EUR	0.3953384646917159	0.2588863840088201	0.1438857323803492	0.2254350311850312	8.420113894006329e-05	0.0007420049826883994	0.000147345259705976	-0.1845277093808331	0.4206496312464679	-0.23560518731772795
Han	Russian	47520.01280819724	148408123	3123	33	78911.08476585655	399369000	5061	25	83296.06707925734	417230000	5009	53406.666666666664	8011150	150	33	79285.92814371258	52963000	668	25	72232.0819112628	21164000	293	10637.0	1672088.9793742727	956.5	EAS	EUR	0.3716065167802208	0.35569859070536636	0.15125936974869247	0.378527216027216	7.167397434168748e-05	0.0007423963142140205	0.00011939609169719703	-0.3002636958462047	0.4299497174629739	-0.4030675546137084
She	Russian	51247.030878859856	107877105	2105	10	88498.33222148099	265318000	2998	25	83296.06707925734	417230000	5009	54804.34782608696	5042092	92	10	88446.74556213018	29895000	338	25	72232.0819112628	21164000	293	9408.5	1671715.5494698333	651.5	EAS	EUR	0.40659550049374715	0.2585554849843012	0.1686600434855327	0.23823908523908524	8.721498412475937e-05	0.0007422305138361143	0.00012921223968146556	-0.1566833921160998	0.4260094322870996	-0.34425237347282656
Adygei	Russian	57759.56903884321	203721527	3527	16	87799.51219512195	359978000	4100	25	83296.06707925734	417230000	5009	48370.967741935485	5998124	124	16	73439.2523364486	15716000	214	25	72232.0819112628	21164000	293	14235.0	1594345.5932310636	723.5	EUR	EUR	0.5659277150270294	0.48827152170265803	0.38165716467294475	0.2834116424116424	6.987479531311387e-05	0.0007078787711650649	0.00012062104751418944	-0.3168859536655658	-0.39036785298519205	-0.39572801588818723
Basque	Russian	57504.73801560758	206330588	3588	23	84647.71598808342	340961000	4028	25	83296.06707925734	417230000	5009	50155.1724137931	5818116	116	23	71625.80645161291	11102000	155	25	72232.0819112628	21164000	293	13753.0	1574146.9205615292	750.5	EUR	EUR	0.6051442481691455	0.49452481365194256	0.5240601693388579	0.2749062559062559	6.665516796763067e-05	0.000698910695705654	0.00012899364674062876	-0.3466314514559195	-0.6034962863162069	-0.345562111613698
Sardinian	Russian	55563.09362279512	204753685	3685	28	83547.36098020735	354575000	4244	25	83296.06707925734	417230000	5009	48675.21367521367	5695117	117	28	64434.06593406593	11727000	182	25	72232.0819112628	21164000	293	13412.5	1586249.173575772	787.0	EUR	EUR	0.5774622717337657	0.49074535627831173	0.4856414257695915	0.26909454734454735	6.550553656702198e-05	0.0007042840150339241	0.00013818855696906665	-0.3572526677077012	-0.47579808223611975	-0.2904691860051584
BergamoItalian	Russian	60299.33774834437	182107020	3020	12	89985.15151515152	296951000	3300	25	83296.06707925734	417230000	5009	49301.07526881721	4585093	93	12	71886.36363636363	9489000	132	25	72232.0819112628	21164000	293	12440.5	1580157.3239356906	630.0	EUR	EUR	0.6132561264316335	0.436466744960813	0.48320086415849933	0.2166458608958609	6.831422533848502e-05	0.0007015792745713472	0.00013740179315883014	-0.3313037498111778	-0.5400768787254031	-0.2951832200731359
Tuscan	Russian	57897.415818324196	147872554	2554	8	89399.92503748125	238519000	2668	25	83296.06707925734	417230000	5009	45975.60975609756	3770082	82	8	62451.32743362832	7057000	113	25	72232.0819112628	21164000	293	10902.5	1585467.4172590277	647.0	EUR	EUR	0.6199613196432988	0.3544149605733049	0.5342329601813802	0.17813655263655265	7.372903020258918e-05	0.0007039369204622097	0.000171614304410355	-0.28127744277711525	-0.48404686678549247	-0.09019292757065013
French	Russian	54712.165450121654	224871110	4110	28	81519.47236180905	389337000	4776	25	83296.06707925734	417230000	5009	48547.44525547445	6651137	137	28	73666.66666666667	15691000	213	25	72232.0819112628	21164000	293	14640.5	1575401.9131437528	844.0	EUR	EUR	0.5775744663363616	0.5389619873930446	0.42388228921037535	0.3142665375165375	6.510618460503887e-05	0.0006994679040114927	0.00012689559694831125	-0.36094220119343423	-0.5902540992048336	-0.3581329468105085
Orcadian	Russian	55894.4099378882	188982381	3381	15	85381.43762049022	310020000	3631	25	83296.06707925734	417230000	5009	50891.666666666664	6107120	120	15	70681.52866242039	11097000	157	25	72232.0819112628	21164000	293	13073.0	1569951.5404367005	826.0	EUR	EUR	0.609581256047997	0.45294533231071593	0.5503397314589529	0.28856170856170854	6.917576088746602e-05	0.0006970479750132628	0.00013525196819450083	-0.3233441939313717	-0.6477642839149537	-0.3080642753405235
Bedouin	Russian	53741.56746031746	216690032	4032	46	79872.41706161137	421327000	5275	25	83296.06707925734	417230000	5009	48111.88811188811	6880143	143	46	79059.70149253731	26485000	335	25	72232.0819112628	21164000	293	13591.5	1661395.1449357264	893.0	MID	EUR	0.5143036928561426	0.5193539103132565	0.2597750802340948	0.32508708183708185	6.272323592623771e-05	0.0007376483233056881	0.00012979381387857782	-0.38295779090422666	0.31711259110930673	-0.340767769144852
Palestinian	Russian	52762.44131455399	224772260	4260	46	78281.71573973101	430706000	5502	25	83296.06707925734	417230000	5009	48141.843971631206	6788141	141	46	72522.29299363057	22772000	314	25	72232.0819112628	21164000	293	14286.0	1645902.109798806	863.5	MID	EUR	0.521869349393786	0.5387250677084582	0.29809155981029334	0.32073998298998296	6.35576649894431e-05	0.0007307695194121644	0.00012720713962777143	-0.37524866646452926	0.15363619044192067	-0.356266283924524
Druze	Russian	53058.23095823096	215951070	4070	42	79069.13866357667	409420000	5178	25	83296.06707925734	417230000	5009	46567.164179104475	6240134	134	42	72399.29328621908	20489000	283	25	72232.0819112628	21164000	293	13861.0	1615780.077973539	797.0	MID	EUR	0.5274560842166968	0.5175827960597272	0.3045602030357753	0.29484662634662634	6.418583617112896e-05	0.0007173955389125834	0.00012772161623452317	-0.3694451176398449	-0.16419961771735508	-0.3531837066378588
Russian	Russian	83296.06707925734	417235009	5009	25	83296.06707925734	417230000	5009	25	83296.06707925734	417230000	5009	72232.0819112628	21164293	293	25	72232.0819112628	21164000	293	25	72232.0819112628	21164000	293	259476.0	1536782.2854115467	28384.0	EUR	EUR	1.0000120053687414	1.0000120053687414	1.0000138442638442	1.0000138442638442	0.0006218941229833377	0.000682321047810433	0.0013411267742324301	4.783111011661124	-0.9977531903112894	6.917147209246888
Balochi	Russian	53591.96133299415	210673931	3931	24	83252.24382946896	445233000	5348	25	83296.06707925734	417230000	5009	50595.23809523809	6375126	126	24	84783.78378378379	40781000	481	25	72232.0819112628	21164000	293	14082.0	1632561.0824667574	729.0	SAS	EUR	0.4731768107934497	0.5049347626009635	0.1563258870552463	0.30122500472500474	6.684263180146384e-05	0.0007248461925788951	0.00011435068106889181	-0.3448995103159367	0.01286692798467095	-0.4332980218509049
Brahui	Russian	54552.60469867211	213631916	3916	25	83963.44747979993	436442000	5198	25	83296.06707925734	417230000	5009	45784.61538461538	5952130	130	25	80449.50495049504	40627000	505	25	72232.0819112628	21164000	293	14298.5	1635004.660920868	846.5	SAS	EUR	0.4894852374427759	0.5120243414903051	0.14650675659044476	0.2812384237384237	6.693054234461858e-05	0.0007259311250556962	0.0001422179959107076	-0.3440873222623017	0.038650604772081536	-0.2663260922347159
Makrani	Russian	53075.47655847501	206042882	3882	25	82959.94608126325	430811000	5193	25	83296.06707925734	417230000	5009	47409.09090909091	5215110	110	25	84103.2258064516	39108000	465	25	72232.0819112628	21164000	293	13680.5	1650047.6760970254	640.5	SAS	EUR	0.47826745835180623	0.49383525153991803	0.13335148818656029	0.24641419391419392	6.639637277059637e-05	0.0007326101230989846	0.00012281620138405517	-0.34902240889772945	0.1973785721748533	-0.38257536449222507
Kalash	Russian	53661.41235813367	170217172	3172	22	85339.24441017733	332055000	3891	25	83296.06707925734	417230000	5009	45711.71171171171	5074111	111	22	87223.5294117647	29656000	340	25	72232.0819112628	21164000	293	12834.0	1614281.7292124785	775.0	SAS	EUR	0.5126174037433557	0.4079696378496273	0.17109896816833017	0.2397519845019845	7.539779829029236e-05	0.0007167302820923185	0.00015273611475980718	-0.2658600257474627	-0.18000960331655516	-0.20330492890643978
Pathan	Russian	52885.25763358779	221699192	4192	24	83494.3231441048	478005000	5725	25	83296.06707925734	417230000	5009	51840.27777777778	7465144	144	24	78737.78501628664	48345000	614	25	72232.0819112628	21164000	293	14318.5	1620088.857966452	977.0	SAS	EUR	0.46380098952939824	0.531359662536251	0.15441398283173027	0.3527284067284067	6.45852601934607e-05	0.0007193086083873279	0.00013087490341780414	-0.3657549184028584	-0.11873506940361142	-0.3342902305848171
Sindhi	Russian	52798.68708971554	217165113	4113	24	83600.0	469832000	5620	25	83296.06707925734	417230000	5009	49313.868613138686	6756137	137	24	80912.57668711657	52755000	652	25	72232.0819112628	21164000	293	14016.0	1643187.7567029626	886.5	SAS	EUR	0.46221865049634764	0.5204925652517796	0.12806628755568192	0.3192277924777925	6.45407533759808e-05	0.0007295643648069449	0.00013121403547619001	-0.3661661080527604	0.12499540635233683	-0.3322582610712553
Mozabite	Russian	55463.696369636964	168058030	3030	27	86723.33044232437	299976000	3459	25	83296.06707925734	417230000	5009	47340.90909090909	4166088	88	26	74697.8021978022	13595000	182	25	72232.0819112628	21164000	293	11283.5	1732263.3033543825	691.5	MID	EUR	0.5602382523935248	0.40279469357428754	0.3064426627436558	0.19684785484785486	6.71404990288176e-05	0.0007691133112663373	0.00016598305172622373	-0.3421475741437272	1.064885468264928	-0.12393357076368752
Burusho	Balochi	53597.674948712105	235137387	4387	24	83004.2372881356	470136000	5664	24	83252.24382946896	445233000	5348	51134.387351778656	12937253	253	24	82881.53846153847	53873000	650	24	84783.78378378379	40781000	481	15640.0	1640328.9533507575	1200.0	SAS	SAS	0.5001475892082291	0.528122100113873	0.24014354129155607	0.31723726735489566	6.651430552811238e-05	0.0007282950752548219	9.275539405467297e-05	-0.3479328515664985	0.09483044008819635	-0.5626899910394441
